timestamp,source,kind,status,reservationId,slotId,wordId,date,time,expireTime,attempt,delayMs,errorCode,message
"2026-03-26T09:08:54","API","expire-time-polling-hit","","425b42b1-3a24-4583-a4f9-b06baa486c63","2631313274503003085","3","2026-05-18T14:10:00","14:10:00","","4","1500","","Expire/time returned numeric value during polling"
"2026-03-26T09:08:54","API","expire-time-polling-summary","","425b42b1-3a24-4583-a4f9-b06baa486c63","2631313274503003085","3","2026-05-18T14:10:00","14:10:00","","","","","Expire/time polling diagnostics finished"
"2026-03-26T09:08:54","WATCHER","reservation-validation-finished","","425b42b1-3a24-4583-a4f9-b06baa486c63","2631313274503003085","3","2026-05-18T14:10:00","14:10:00","","","","","Finished slot-local background reservation validation from watcher"
"2026-03-26T09:08:57","UI","request","","","","","","","","","","","Playwright captured outgoing UI request"
"2026-03-26T09:08:57","UI","request","","","","","","","","","","","Playwright captured outgoing UI request"
"2026-03-26T09:08:57","UI","request","","","","","","","","","","","Playwright captured outgoing UI request"
"2026-03-26T09:08:57","UI","request-finished","","","","","","","","","","","Playwright request finished"
"2026-03-26T09:08:57","UI","response","200","","","","","","","","","","Playwright captured incoming UI response"
"2026-03-26T09:08:57","UI","request-finished","","","","","","","","","","","Playwright request finished"
"2026-03-26T09:08:57","UI","request-finished","","","","","","","","","","","Playwright request finished"
"2026-03-26T09:08:57","UI","response","200","","","","","","","","","","Playwright captured incoming UI response"
"2026-03-26T09:08:57","UI","response","200","","","","","","","","","","Playwright captured incoming UI response"
